类别,文件,ID,英文,中文
基础,achievements.xml,WhatADud_Bronze_Desc,"Win against Mine Enthusiast on any difficulty.","在任何难度下击败地雷狂人。"
基础,achievements.xml,WhatADud_Bronze,"2. What A Dud","2. 何为哑雷"
基础,achievements.xml,MaxedOutResources_Ingame_Gold_Desc,"Accumulate 600,000 each stored metal and crystal in a single game.","在一次游戏中，储备600,000金属和水晶。"
基础,achievements.xml,CaughtInTheAct_Bronze,"3. Caught In The Act","3. 逮个正着"
基础,achievements.xml,Reclaim15K_Ingame_Gold,"1. Reclamation: Master Thief","1. 主动投诚"
基础,achievements.xml,FancyHammer_Silver_Desc,"Win against Technologist Sledge on difficulty 7 or up.","在难度7或以上击败铁锤专家。"
基础,achievements.xml,Energy300kExcess_Ingame_Silver_Desc,"Accumulate a net energy balance of 300,000.","能量储备达到300,000以上。"
基础,achievements.xml,Energy2mExcess_Ingame_Gold_Desc,"Accumulate a net energy balance of 2,000,000.","能量储备达到2,000,000以上。"
基础,achievements.xml,Detrencher_Silver,"2. Detrencher","2. 直捣黄龙"
基础,achievements.xml,Full10DoubleVictory_Gold,"5. Double Godlike","5. 超神级"
基础,achievements.xml,TrainWreck_Silver,"2. Train Wreck","2. 列车出轨"
基础,achievements.xml,Kill75K_Ingame_Silver,"1. Kills: Merciless","1. 枭雄"
基础,achievements.xml,TrulyMad_Silver,"3. Truly Mad","3. 真正疯狂"
基础,achievements.xml,Reclaim30K_Ingame_Gold,"1. Reclamation: I Heart Parasites","1. 弃暗投明"
基础,achievements.xml,TheGlowSlowlyDies_Bronze_Desc,"Win against Attritioner on any difficulty.","在任何难度下击败耗损者。"
基础,achievements.xml,CaughtInTheAct_Silver,"3. Caught In The Act","3. 逮个正着"
基础,achievements.xml,Win40Planets_Ingame_Silver_Desc,"Win a game on a forty planet map.","在40个行星的星系地图上赢得一次游戏。"
基础,achievements.xml,Win40Planets_Ingame_Silver,"1. Win on 40-Planet Map","1. 征服者"
基础,achievements.xml,Kill200K_Ingame_Gold_Desc,"Kill at least 200,000 ships in a single game.","在一次游戏中，消灭最少200,000个单位。"
基础,achievements.xml,TechnoDancer_Bronze,"4. Techno Dancer","4. 战略大反攻"
基础,achievements.xml,TankBuster_Bronze,"2. Tank Buster","2. 坦克破坏者"
基础,actionstatus.xml,MinorFaction,"Minor Faction","小势力"
基础,actionstatus.xml,Zombie,"Zombie","僵尸"
基础,actionstatus.xml,Normal,"Normal","正常"
基础,aimods.xml,HalfWaves,"1/2 Enemy Waves","减半攻势"
基础,aimods.xml,Length,"Length","长度"
基础,aimods.xml,NoWaves,"No Enemy Waves","无攻势"
基础,aimods.xml,CrossPlanetWaves,"Cross Planet Waves","跨星球进攻"
基础,aimods.xml,NoWaveWarnings,"No Wave Warnings","无攻势提示"
基础,aimods.xml,RevealRandomAITypes,"Reveal Random AI Types","显示随机"
基础,aimods.xml,Schizophrenic,"Schizophrenic","混合攻势"
基础,aimods.xml,NuclearCommandStations,"Nuclear Command","自毁指令"
基础,aimods.xml,None,"None","没有"
基础,aimods.xml,DoubleWaves,"2x Enemy Waves","双倍攻势"
基础,aiplots.xml,WrathOfNature,"Energy Plague","能源灾害"
基础,aiplots.xml,Avenger,"Avenger","复仇者"
基础,aiplots.xml,Defender,"Defender","防卫者"
基础,aitypes.xml,Teleporter_Turtle,"Teleporter Turtle","瞬移乌龟"
基础,aitypes.xml,Special_Forces_Captain,"Special Forces Captain","特种部队队长"
基础,aitypes.xml,Train_Master,"Train Master","列车大师"
基础,aitypes.xml,Technologist_Sledge_Hammer,"Technologist Sledge","铁锤专家"
基础,aitypes.xml,Bully,"Bully","恶霸"
基础,aitypes.xml,Random_Easier,"Random Easier","随机简单"
基础,aitypes.xml,Vicious_Raider,"Vicious Raider","凶猛的侵略者"
基础,aitypes.xml,Stealth_Master,"Stealth Master","暗行大师"
基础,aitypes.xml,Mine_Enthusiast,"Mine Enthusiast","空雷狂人"
基础,aitypes.xml,Technologist_Homeworlder,"Technologist Homeworlder","家园捍卫专家"
基础,aitypes.xml,The_Core,"The Core","核心"
基础,aitypes.xml,Length,"Length","长度"
基础,aitypes.xml,Mad_Bomber,"Mad Bomber","疯狂轰炸机"
基础,aitypes.xml,Random_Moderate,"Random Moderate","随机适中"
基础,aitypes.xml,The_Tank,"The Tank","坦克"
基础,aitypes.xml,Fortress_Baron,"Fortress Baron","要塞男爵"
基础,aitypes.xml,Random_All,"Random All","随机所有"
基础,aitypes.xml,Technologist_Raider,"Technologist Raider","侵略专家"
基础,aitypes.xml,Random_Moderate_And_Easier,"Random Moderate/Easier","随机适中／简单"
基础,aitypes.xml,Technologist_Parasite,"Technologist Parasite","寄生专家"
基础,aitypes.xml,Shadow_Master,"Shadow Master","幻影大师"
基础,aitypes.xml,Attritioner,"Attritioner","耗损者"
基础,aitypes.xml,Turtle,"Turtle","乌龟"
基础,aitypes.xml,Counter_Spy,"Counter Spy","反间谍"
基础,aitypes.xml,None,"None","没有"
基础,aitypes.xml,Random_Harder_Non_Technologist,"Random Harder Non-Technologist","随机困难 - 非专家"
基础,aitypes.xml,Technologist_Turtle,"Technologist Turtle","乌龟专家"
基础,aitypes.xml,Random_All_Non_Technologist,"Random All Non-Technologist","随机所有 - 非专家"
基础,aitypes.xml,Entrenched_Homeworlder,"Entrenched Homeworlder","家园捍卫者"
基础,aitypes.xml,Assassin,"Assassin","暗杀者"
基础,aitypes.xml,Random_Harder,"Random Harder","随机困难"
基础,aitypes.xml,Sledge_Hammer,"Sledge Hammer","强力铁锤"
基础,aitypes.xml,Feeding_Parasite,"Feeding Parasite","吸血的寄生虫"
基础,aitypes.xml,Scorched_Earth,"Scorched Earth","焦土者"
基础,aitypes.xml,Backdoor_Hacker,"Backdoor Hacker","后门的黑客"
基础,galaxydisplay.xml,Allied_Ships,"Allied Ships (A)","盟友的单位(按 A)"
基础,galaxydisplay.xml,Incoming_Waves,"Incoming Waves (I)","接近中的攻势(按 I)"
基础,galaxydisplay.xml,Knowledge_Found,"Knowledge Found (K)","获得的知识(按 K)"
基础,galaxydisplay.xml,My_Ships,"My Ships (Q)","我的单位(按 Q)"
基础,galaxydisplay.xml,Unexplored_Wormholes,"Unexplored Wormholes (X)","未探索的虫洞(按 X)"
基础,galaxydisplay.xml,Normal,"Normal (N)","正常(N)"
基础,galaxydisplay.xml,My_Science_Labs,"My Science Labs (S)","我的科学实验室(按 S)"
基础,galaxydisplay.xml,Starship_Constructors,"Starship Constructors (T)","星舰兵工厂(按 T)"
基础,galaxydisplay.xml,All_Constructors,"All Constructors (D)","所有兵工厂(按 D)"
基础,galaxydisplay.xml,My_And_Allied_Ships,"My And Allied Ships (E)","我军的单位(按 E)"
基础,galaxydisplay.xml,Last_Scouted,"Last Scouted (L)","最后侦察时间(按 L)"
基础,galaxydisplay.xml,Resources_Used,"Resources Used (R)","采集点(按 R)"
基础,galaxydisplay.xml,Scouts_And_Missiles,"Scouts And Missiles (O)","侦察机与飞弹(按 O)"
基础,galaxydisplay.xml,Metal_Used,"Metal Used (M)","金属采矿点(按 M)"
基础,galaxydisplay.xml,Starships,"Starships (U)","星舰(按 U)"
基础,galaxydisplay.xml,Crystal_Used,"Crystal Used (C)","水晶采集点(按 C)"
基础,galaxydisplay.xml,Length,"Length","长度"
基础,galaxydisplay.xml,Hostile_Wormholes,"Hostile Wormholes (W)","敌对虫洞(按 W)"
基础,galaxydisplayfilter.xml,MobileMilitary,"Mobile Military (Shift+Comma)","可移动的军事部队(按 Shift+,)"
基础,galaxydisplayfilter.xml,MyAndAllied,"My And Allied (Shift+E)","我军的(按 Shift+E)"
基础,galaxydisplayfilter.xml,All,"All (Shift+N)","所有的(按 Shift+N)"
基础,galaxydisplayfilter.xml,My,"My (Shift+Q)","我的(按 Shift+Q)"
基础,galaxydisplayfilter.xml,Allied,"Allied (Shift+P)","盟友的(按 Shift+P)"
基础,galaxydisplayfilter.xml,Length,"Length","长度"
基础,journal.xml,Journal_EpilogueBeginning,"Victory!!

With the fall of its last Home Command Station,
the AI can no longer stabilize the wormholes to its home galaxy.
Deprived of reinforcements and cut off from command and control,
the remaining AI forces will quickly fall before humanity's desperate onslaught.
","您胜利了!!

随着敌方母星指挥中心的毁灭，
人工智能再也无法正常连接到其母星的虫洞。
余下的人工智能部队孤立无援，指挥瘫痪，
必将在人类的疯狂反攻中迅速溃败。"
基础,journal.xml,JournalDisplay,"Journal","总结"
基础,journal.xml,Journal_EpilogueEnd,"Thank you for playing!

To minimize this epilogue display, right click the title bar.
To close this epilogue display, ctrl-alt-right-click the title bar.","恭喜您!

如要简化总结的显示，请右键单击标题栏。
如要关闭总结的显示，按下CTRL+ALT键并用鼠标右键单击标题栏。"
基础,journal.xml,Journal_BuiltATotalOf,"built a total of","总共建造了"
基础,journal.xml,Journal_AndHadAKillToLossRatioOf,"and had a kill to loss ratio of","战损率"
基础,journal.xml,Journal_AccountedFor,"accounted for","占了该玩家总杀敌量的"
基础,journal.xml,Journal_Ships,"ships","个单位"
基础,journal.xml,Journal_AndHadASurvivalRateOf,"had a survival rate of","部队存活率"
基础,journal.xml,Journal_AndKilledATotalOf,"and killed a total of","总共消灭了"
基础,journal.xml,Journal_LostATotalOf,"lost a total of","总共失去了"
基础,main.xml,YourShips,"Your Ships","您的单位"
基础,main.xml,CountCrystal,"C ","水晶"
基础,main.xml,MarkIIIShips,"Mark III Ships","III型部队"
基础,main.xml,AI2,"AI 2","人工智能2"
基础,main.xml,HighScores_MapSeed,"Map Seed","星图随机码"
基础,main.xml,err_Cursor,"Could not create cursor from file ","无法创建光标从文件"
基础,main.xml,NNuclearMod,"When AI command stations are destroyed, they explode and destroy all ships on that planet (the planet itself will survive).","当人工智能的指挥中心被摧毁时，它们将引爆核弹与此行星上所有单位同归于尽。"
基础,main.xml,OverwriteFile2,"' already exists.  Overwrite it?","”的档案已存在，是否覆盖它？"
基础,main.xml,SteamExit,"This game must be launched from Steam!","游戏必须从Steam中启动！"
基础,main.xml,TAITHammer,"Sledge Hammer","强力铁锤"
基础,main.xml,PlanetsHeld,"Planets Held","拥有的行星数"
基础,main.xml,PausedShips,"PAUSED","暂停建造"
基础,main.xml,QIncDec,"Item In Build Queue -- Left-click to increase, Right-click to decrease.","建造队列中的对象--左键单击来增加，右键单击来减少。"
基础,main.xml,AchievementUnlocked,"Achievement Unlocked: ","解锁了成就："
基础,main.xml,LoadingGame9b," Object States...","物体数据中……"
基础,main.xml,NNoWaveWarnings,"Waves will arrive without warning.  NOTE: this can make the game much more difficult, perhaps impossibly so.","攻势前将没有警告。这可能使游戏难度大大提高。"
基础,main.xml,Achievements_Description,"Description","描述"
基础,main.xml,InvalidIPT,"Invalid Server Address Specified!","服务器地址无效！"
基础,main.xml,IsLowPower,"Current Setting: Low Power Mode -- Click To Resume Normal Operations.","当前设置：节能模式--点击以恢复正常能耗。"
基础,main.xml,Crystal,"Crystal","水晶"
基础,main.xml,AIDifficultyItem12,"8.6 Harder","8.6 很难"
基础,main.xml,GroupLocation3,"               Total:    ","总共："
基础,main.xml,TAITMadBomber,"Mad Bomber","疯狂轰炸机"
基础,main.xml,MarkIIShips,"Mark II Ships","II型部队"
基础,main.xml,DDefense,"Ships for defending your own planets or your ships in enemy territory.","用于防御您的行星或部队。"
基础,main.xml,TryAgain,"Try Again","重试"
基础,main.xml,WindowSettings,"Window Settings","窗口设置"
基础,main.xml,NoSave,"No Savegame Selected!","未选中任何存档！"
基础,main.xml,DAvailShips,"The host sets the general complexity of the available ship types.","主机可以设置可用单位的类型。"
基础,main.xml,Save,"Save","保存"
基础,main.xml,TooltipFont,"Extra Tooltip Font Size:","提示消息字体大小："
基础,main.xml,SearchComplete,"Search Complete.  Use the ""Try Again"" button to search again.","寻找完毕。按“重试”按钮重新开始寻找。"
基础,main.xml,Score_Dead,"HOME LOST","失去母星"
基础,main.xml,Intro_credits1a,"PROGRAMMING","编程"
基础,main.xml,TPartialFog,"Currently PARTIAL FOG OF WAR","当前为部分战争迷雾"
基础,main.xml,ManagePlayers_DupeColorsHeader,"Multiple Players Have The Same Color!","多个玩家颜色相同！"
基础,main.xml,TMapStyle,"Map Style","星图样式"
基础,main.xml,RiotControlStarshipIII_Template_2_Full,"Suppressor","短程组合"
基础,main.xml,StartingGame13,"Checking Capturable Unit Population...","计算可占领的单位数量……"
基础,main.xml,AttackBoosted,"Attack Boosted","火力增幅"
基础,main.xml,Score_List,"Scores:      (Click to view details and graphs)","分数：    （点击以查看详细数据与图表）"
基础,main.xml,EnemyMarkIV,"Mark IV: ","IV型单位："
基础,main.xml,HighScores_PlayerMostBuilt,"Player Most Built","玩家建造最多的"
基础,main.xml,DFlareGalMap,"Click this button (or F), then left-click a planet to create a flare.
Flares are visible to your team members for ten seconds.","点击此按钮（或按下F），然后左键单击一个行星以发送信标。
信标将持续10秒，在此期间您的所有盟友都可以看到它。"
基础,main.xml,TransportUnload2," Units From The Transport(s)","个单位"
基础,main.xml,AIDifficultyItem15,"9.6 Very Hard","9.6 末日前"
基础,main.xml,GroupButton,"GROUP","群体"
基础,main.xml,Metal,"Metal","金属"
基础,main.xml,IsLooping,"Current Setting: Build Queue In A Repeating Loop","当前设置：按建造队列循环建造"
基础,main.xml,BControlNodes,"CTRL","控制"
基础,main.xml,RiotControlStarshipIII_Template_3_Abbr,"WALL","防御"
基础,main.xml,BuildQLoop,"Looping...","循环建造中……"
基础,main.xml,InvalidData,"Invalid Data","数据非法"
基础,main.xml,NebulaReal2,"Realistic 2 (Default)","真实2（默认）"
基础,main.xml,ShipTotals6," Seconds Ago","秒前最后一次见到"
基础,main.xml,ShowsNonScoutedWormholeLinks,"Show Unexplored Planets","显示未探索的行星"
基础,main.xml,StatBtnTech,"Tech","科技"
基础,main.xml,ShotEnergyBomb,"Energy Bomb","能量炸弹"
基础,main.xml,FindingLANServers,"Searching for servers on local area network...","寻找本地局域网内的游戏中……"
基础,main.xml,Trial,"Trial","试玩"
基础,main.xml,CouldNotStartServerT,"Could not start server!","服务器无法启动！"
基础,main.xml,ConnectionFailedT,"Connection failed.","连接失败。"
基础,main.xml,AutoAIProgress2,"every","点每"
基础,main.xml,DMapSeed,"The host sets a map seed from between 1 and 2,000,000,000.  Each seed represents an individual scenario -- if you use the same seed and same starting planets more than once, the starting conditions will be the same each time.","主机可以从1到2,000,000,000之间选择一个来作为星图随机码。每个随机码代表着不同的情况--如果您使用同样的随机码与初始行星超过一次，起始情况将总是相同的。"
基础,main.xml,StatKillToLoss,"Kill-to-Loss","战损率"
基础,main.xml,NModRiot3,"Riot Starship III Modules","防暴星舰III型上的模块"
基础,main.xml,DisableJunkRock,"Disable Junk/Rock Display","禁止显示太空垃圾/石块"
基础,main.xml,BModRiot3,"MOD:RIOT","模块"
基础,main.xml,BuildTimeRemain,"Build Time Remaining","剩余建造时间"
基础,main.xml,NetworkHelp,"Hover For Help:  What Do These Network Sync Settings Do?","将鼠标指针停在这上面以获得帮助：这些设置有什么用？"
基础,main.xml,ShipsInService2," In Service)","数量)"
基础,main.xml,ExpansionDisabledTrial,"      (Trial Install, But Disabled -- Click To Unlock Full)","（已安装了试玩版本，但并未启用，点击以解锁完整版游戏）"
基础,main.xml,DAIPlot,"The host chooses which optional plots the AI may execute to spice up the endgame.","主机可以设定人工智能的最终计划。"
基础,main.xml,StatMetalOut,"Metal Out","金属支出"
基础,main.xml,UpdateInvalidFile_Message,"Message: ","信息："
